parameter,number_measurements,measurement_spacing,midpoint,bias,num_removed_values,lower_ci,upper_ci,lower_ci_perc,upper_ci_perc,sd_estimate,estimate,num_converged_values,pop_value,perc_error,conv_fail
alpha_fixed,5,Time decreasing,280,0.1543838084636548,4,3.3105209129173216,3.3283869743394017,-0.9479087082678195,0.8386974339401665,0.004717485390777854,3.319271696639,880,3.32,0.021936848222889695,0
alpha_fixed,5,Middle-and-extreme,80,0.0035902771455691676,0,3.3127288636246934,3.3270281132974064,-0.7271136375306442,0.7028113297406662,0.003628706098384431,3.319986971939427,968,3.32,3.9241146304268336e-4,0
alpha_fixed,5,Middle-and-extreme,180,0.047788157832290575,1,3.3124130590249177,3.3278967355711773,-0.7586940975081791,0.7896735571177527,0.003919955408600285,3.319812672552238,949,3.32,0.005642393004871431,0
alpha_fixed,5,Middle-and-extreme,280,-0.49246642898706017,35,3.3078530088805738,3.369957325078591,-1.2146991119426165,4.9957325078591435,0.017023090951189226,3.328383300811054,820,3.32,-0.2525090605739186,0
alpha_fixed,7,Equal,80,0.042570532810305206,0,3.3127990062035058,3.3267882333449084,-0.7200993796493949,0.678823334490851,0.003486894679292627,3.319851561035649,1000,3.32,0.004471053143099561,0
alpha_fixed,7,Equal,180,0.05511787403490027,2,3.3123789773267935,3.3274709427384557,-0.7621022673205857,0.7470942738455721,0.003854208742817333,3.319787564208009,993,3.32,0.006398668433458346,0
alpha_fixed,7,Equal,280,0.18219803754885153,0,3.3114844114599293,3.3274412047609703,-0.8515588540070684,0.744120476097013,0.003993919273217297,3.319272315746291,990,3.32,0.021918200412913463,0
alpha_fixed,7,Time increasing,80,0.09539232552113439,0,3.3126675096953124,3.326401672440131,-0.7332490304687456,0.6401672440130767,0.003532449028891788,3.319663031472349,999,3.32,0.010149654447315077,0
alpha_fixed,7,Time increasing,180,0.14835210477481084,0,3.3126059275521205,3.326068098955808,-0.7394072447879317,0.6068098955807997,0.003469094412192874,3.3194853525422885,1000,3.32,0.015501429449136989,0
alpha_fixed,7,Time increasing,280,-0.025810586523542123,1,3.309609567592572,3.33055518836151,-1.0390432407427674,1.0555188361510035,0.005179306999540037,3.3201336809514435,994,3.32,-0.004026534682036611,0
alpha_fixed,7,Time decreasing,80,-0.034185914823828815,0,3.313500448942206,3.326606613463503,-0.6499551057793607,0.6606613463503141,0.0033680558662517795,3.3201151400709654,994,3.32,-0.0034680744266741064,0
alpha_fixed,7,Time decreasing,180,0.06389300543135555,1,3.313131472825931,3.3267297183827695,-0.6868527174068451,0.6729718382769747,0.0035557872134073477,3.319772810068261,998,3.32,0.006843070233101816,0
alpha_fixed,7,Time decreasing,280,0.16791585421904054,4,3.3113363829259335,3.327354857376456,-0.866361707406622,0.7354857376456414,0.004159236457639006,3.3193015982573164,976,3.32,0.02103619706877801,0
alpha_fixed,7,Middle-and-extreme,80,-0.011503389238140278,0,3.313291799962349,3.3269080696322573,-0.6708200037651157,0.690806963225743,0.0034737640694878363,3.3200399600602126,991,3.32,-0.0012036162714694203,0
alpha_fixed,7,Middle-and-extreme,180,0.05937036722325298,0,3.3128389420855906,3.3270830307028993,-0.7161057914408975,0.7083030702899598,0.0037056882216929274,3.319779991929463,997,3.32,0.006626749112553987,0
alpha_fixed,7,Middle-and-extreme,280,0.07583437572618408,1,3.310763928449659,3.328532464541741,-0.9236071550340974,0.8532464541740991,0.004508698532362214,3.3196580856614606,989,3.32,0.010298624654796714,0
alpha_fixed,9,Equal,80,0.13399475040050357,0,3.3128530356088755,3.325975584401598,-0.7146964391124722,0.59755844015979,0.003253479115162315,3.3195640508780304,996,3.32,0.013130997649681495,0
alpha_fixed,9,Equal,180,0.08740786711205398,2,3.3128017819826603,3.3268287807434924,-0.7198218017339508,0.6828780743492713,0.003566911046785039,3.319688223913222,999,3.32,0.009390845987286267,0
alpha_fixed,9,Equal,280,0.1605983822255767,0,3.3109900820768132,3.327211661143034,-0.9009917923186672,0.7211661143034009,0.004204123740651089,3.319324824528575,996,3.32,0.020336610585081474,0
alpha_fixed,9,Time increasing,80,0.10732049137672353,0,3.313071385227258,3.3263235630210626,-0.6928614772741759,0.6323563021062579,0.003469762327092508,3.319627623402096,1000,3.32,0.01121616258747023,0
alpha_fixed,9,Time increasing,180,0.10782996053403228,0,3.3128215931769605,3.3265484576847326,-0.7178406823039252,0.6548457684732868,0.0035130912856436674,3.3196211835053164,997,3.32,0.011410135382030404,0
alpha_fixed,9,Time increasing,280,0.19350262545219762,2,3.310810095317304,3.327183460935365,-0.9189904682695715,0.718346093536506,0.004205850759240215,3.3191861568358267,999,3.32,0.02451334831846688,0
alpha_fixed,9,Time decreasing,80,-0.004025949602817435,0,3.313378093656835,3.3264432189544224,-0.6621906343164673,0.6443218954422479,0.003404877901776479,3.320013707866836,1000,3.32,-4.128875553102072e-4,0
alpha_fixed,9,Time decreasing,180,0.09667879896075629,7,3.3128605033647505,3.3266639696874285,-0.7139496635249509,0.6663969687428704,0.0034412895077213825,3.319667300263517,996,3.32,0.010021076400082998,0
alpha_fixed,9,Time decreasing,280,0.3956502446478379,5,3.3104425940344413,3.3265339856013423,-0.9557405965558596,0.6533985601342329,0.0039437695900530765,3.3184396465968606,991,3.32,0.04699859648009648,0
alpha_fixed,9,Middle-and-extreme,80,0.047655159271842606,0,3.3133061936521377,3.3269508608039233,-0.6693806347862274,0.6950860803923578,0.003433827660821234,3.3198363603959113,997,3.32,0.004928903737605261,0
alpha_fixed,9,Middle-and-extreme,180,0.06503146662135732,0,3.3130275827230613,3.3269015521946934,-0.6972417276938492,0.6901552194693708,0.0035357590653693604,3.319770064402359,997,3.32,0.006925771013274974,0
alpha_fixed,9,Middle-and-extreme,280,0.19516833607760262,0,3.3105392355716905,3.3275149480561437,-0.9460764428309343,0.751494805614394,0.0042473964488941056,3.3191710427024073,998,3.32,0.024968593300981348,0
alpha_fixed,11,Equal,80,0.054694802721127256,0,3.3130877283870346,3.3269288775149017,-0.6912271612965293,0.6928877514902042,0.0035340353152505,3.3198067066356227,1000,3.32,0.005822089288467556,0
alpha_fixed,11,Equal,180,0.062382531617701215,0,3.3124985477659807,3.3267387872948992,-0.7501452234019002,0.6738787294899484,0.0035966141120471417,3.3197756341064384,994,3.32,0.006758008842212386,0
alpha_fixed,11,Equal,280,0.1667318014002908,7,3.311402490358245,3.327052277692544,-0.859750964175493,0.7052277692544505,0.004021043543108567,3.3193295641665483,997,3.32,0.02019385040516564,0
alpha_fixed,11,Time increasing,80,0.03858237027933304,0,3.313112720241411,3.326672889279712,-0.6887279758589182,0.6672889279711747,0.0034646696068801486,3.3198663248343316,1000,3.32,0.004026360411692805,0
alpha_fixed,11,Time increasing,180,0.08806737273902594,0,3.3131315097595153,3.326253013743047,-0.6868490240484437,0.6253013743047342,0.003466114027734327,3.3196947484439634,997,3.32,0.009194323977001371,0
alpha_fixed,11,Time increasing,280,0.26640712984037257,3,3.310870209175924,3.3268965098842105,-0.9129790824075723,0.689650988421064,0.00399712065800305,3.3189351385578756,996,3.32,0.03207413982301971,0
alpha_fixed,11,Time decreasing,80,0.04787619254719479,0,3.313255357825293,3.326383326320204,-0.6744642174707227,0.638332632020446,0.0033612156161833442,3.319839077793967,999,3.32,0.004847054398585294,0
alpha_fixed,11,Time decreasing,180,0.14126705973723278,1,3.3128686426700407,3.326508270631117,-0.7131357329958932,0.6508270631117451,0.003380403769648152,3.319522460298737,996,3.32,0.01438372594165218,0
alpha_fixed,11,Time decreasing,280,0.3396040567209479,13,3.31028507504217,3.326495646878426,-0.9714924957829862,0.6495646878426451,0.00408660930924366,3.318612170900347,996,3.32,0.04180208131484149,0
alpha_fixed,11,Middle-and-extreme,80,0.07718070940984088,0,3.313190123914498,3.3259632163613824,-0.68098760855021645,0.5963216361382451,0.0033004016584830057,3.3197452726586607,1000,3.32,0.007672510281299211,0
alpha_fixed,11,Middle-and-extreme,180,0.05209372022763311,0,3.3127085851911975,3.3269819468904203,-0.7291414808802532,0.6981946890420475,0.0035309668479816462,3.319816058800888,994,3.32,0.0055403975636085364,0
alpha_fixed,11,Middle-and-extreme,280,0.18407098604069577,11,3.3113819087913194,3.327136153510858,-0.8618091208680223,0.7136153510858362,0.003985175676086463,3.319266444783757,996,3.32,0.02209503663381421,0
alpha_rand,5,Equal,80,0.09317301091106985,1,0.044785722104998885,0.05503557521220858,-0.5214277895001119,0.5035575212208578,0.0026119765009989474,0.04975663428497297,995,0.05,0.48673143005406594,0
alpha_rand,5,Equal,180,0.04137920561513453,6,0.04420442225516277,0.05514707915086546,-0.579557774483723,0.5147079150865458,0.0028225883614728135,0.049883203535823734,967,0.05,0.23359292835253842,0
alpha_rand,5,Equal,280,0.14646420536959012,0,0.04332807670859953,0.05556501902483385,-0.6671923291400466,0.5565019024833844,0.0032884306080776045,0.04951836262407488,981,0.05,0.9632747518502488,0
alpha_rand,5,Time increasing,80,0.019339079436870018,0,0.044421245462947116,0.055261185928954716,-0.5578754537052887,0.5261185928954708,0.002831271512596731,0.04994524581531055,1000,0.05,0.10950836937891062,0
alpha_rand,5,Time increasing,180,0.06971907860160266,0,0.044048209538337525,0.05596435369543897,-0.5951790461662475,0.5964353695438965,0.003119272372684699,0.04978252720426899,1000,0.05,0.4349455914620243,0
alpha_rand,5,Time increasing,280,0.3483223837411212,2,0.03162277660168379,0.05753972512496387,-1.8377223398316211,0.7539725124963867,0.005872926728795429,0.047954328162289034,936,0.05,4.091343675421938,0
alpha_rand,5,Time decreasing,80,-0.031758766859098245,0,0.0450398988601403,0.055729391226502556,-0.4960101139859703,0.5729391226502554,0.0026136358405802274,0.050083005851315573,968,0.05,-0.1660117026311414,0
alpha_rand,5,Time decreasing,180,0.07272345624956959,1,0.04475924092347861,0.054988293411380215,-0.5240759076521393,0.4988293411380208,0.0025912880505188935,0.04981155257682806,983,0.05,0.3768948463438865,0
alpha_rand,5,Time decreasing,280,0.19682996668030203,4,0.04366745617795272,0.055436497663651246,-0.6332543822047282,0.5436497663651239,0.003041311333125487,0.04940137879163649,880,0.05,1.197242416727029,0
alpha_rand,5,Middle-and-extreme,80,0.08662676882360688,0,0.04482654243647608,0.05502624189062937,-0.5173457563523922,0.5026241890629373,0.002577139763833867,0.04977675070945224,968,0.05,0.44649858109552243,0
alpha_rand,5,Middle-and-extreme,180,0.11796801704629169,1,0.043490352197070585,0.05531870363045642,-0.6509647802929418,0.5318703630456414,0.002999795609879985,0.04964612006035829,949,0.05,0.7077598792834261,0
alpha_rand,5,Middle-and-extreme,280,0.40827940728230266,2,0.03162277660168379,0.0565596588118678,-1.8377223398316211,0.6559658811867799,0.006342784161565784,0.04741037184199635,820,0.05,5.179256316007311,0
alpha_rand,7,Equal,80,0.09030523470508367,0,0.044751743318372346,0.05471761401353421,-0.5248256681627659,0.47176140135342076,0.0026060349342022127,0.049764661403617225,1000,0.05,0.4706771927655562,0
alpha_rand,7,Equal,180,0.11988579292279904,2,0.044270765270274876,0.05523857383928342,-0.5729234729725129,0.523857383928342,0.002723547604350573,0.049673485335889445,993,0.05,0.6530293282211164,0
alpha_rand,7,Equal,280,0.17541318435613945,0,0.04296984735165521,0.05512748261187679,-0.7030152648344793,0.5127482611876788,0.003106475393674066,0.04945508325907164,990,0.05,1.0898334818567195,0
alpha_rand,7,Time increasing,80,0.05239231308482924,0,0.04459513912902207,0.054895040238074476,-0.5404860870977931,0.48950402380744756,0.002572418668385554,0.04986522503574069,999,0.05,0.2695499285186309,0
alpha_rand,7,Time increasing,180,0.11594406456580156,0,0.0441288807149055,0.055211470027924744,-0.5871119285094508,0.5211470027924746,0.0028029588839298468,0.049675013554186354,1000,0.05,0.6499728916272984,0
alpha_rand,7,Time increasing,280,0.13267795466074858,1,0.04344977760040519,0.056294548582651,-0.6550222399594814,0.6294548582650993,0.003330296907258362,0.04955814301793195,994,0.05,0.8837139641361125,0
alpha_rand,7,Time decreasing,80,0.07699039892070479,0,0.044827914817348886,0.054637882840495776,-0.5172085182651119,0.46378828404957717,0.002524321736648091,0.04980565146249126,994,0.05,0.3886970750174856,0
alpha_rand,7,Time decreasing,180,0.037774309592805345,2,0.04491558871775617,0.05483593322575995,-0.5084411282243828,0.4835933225759946,0.002602302810182823,0.04990169980799393,998,0.05,0.19660038401214663,0
alpha_rand,7,Time decreasing,280,0.12284211111981891,4,0.043608576955017325,0.055875746550999035,-0.639142304498268,0.5875746550999031,0.0030413082462922734,0.049626399274459346,976,0.05,0.7472014510813141,0
alpha_rand,7,Middle-and-extreme,80,0.06697777923752957,1,0.04495368050302751,0.05488199443504986,-0.5046319496972494,0.48819944350498534,0.002492696702776537,0.04983304471053532,991,0.05,0.3339105789293695,0
alpha_rand,7,Middle-and-extreme,180,0.07604484946576398,0,0.044653187008704805,0.055179697632936744,-0.5346812991295197,0.5179697632936737,0.0027672707683782712,0.04978956331098767,997,0.05,0.4208733780246693,0
alpha_rand,7,Middle-and-extreme,280,0.1717756431643213,0,0.0433508335591221,0.05514271150925136,-0.6649166440877905,0.5142711509251362,0.0030243604300088053,0.04948048854197452,989,0.05,1.0390229160509716,0
alpha_rand,9,Equal,80,0.059764628702219845,2,0.04486350984446875,0.05455005912249784,-0.5136490155531253,0.45500591224978415,0.0025344182313391337,0.04984853143542788,996,0.05,0.3029371291442401,0
alpha_rand,9,Equal,180,0.11636744783832025,2,0.04462056687656272,0.05479944775751747,-0.537943312343729,0.479944775751747,0.0026092075627303026,0.049696373175044634,999,0.05,0.6072536499107384,0
alpha_rand,9,Equal,280,0.13223186610913454,1,0.043489913361469644,0.05572964911020756,-0.6510086638530362,0.5729649110207549,0.0029467527926797937,0.04961034537926165,996,0.05,0.7793092414767055,0
alpha_rand,9,Time increasing,80,0.11195047445878258,0,0.04493091491802621,0.05459169742236973,-0.506908508197379,0.4591697422369729,0.0025570630101488454,0.04971373558279284,1000,0.05,0.572528834414332,0
alpha_rand,9,Time increasing,180,0.16560247626602864,2,0.043990779282722596,0.05475109343697592,-0.6009220717277407,0.47510934369759156,0.0027229209263526827,0.04954907755191941,997,0.05,0.9018448961611858,0
alpha_rand,9,Time increasing,280,0.11501793928466521,0,0.04398938706877664,0.0555631574639672,-0.6010612931223362,0.5563157463967199,0.0030583140240311403,0.04964823902327055,999,0.05,0.7035219534589077,0
alpha_rand,9,Time decreasing,80,0.10868592255617937,0,0.04470534019497048,0.05482967853681856,-0.5294659805029519,0.48296785368185596,0.002505016251827782,0.04972773999765188,1000,0.05,0.5445200046962501,0
alpha_rand,9,Time decreasing,180,0.14726856712191022,5,0.045074947984631145,0.054786571437995465,-0.49250520153688526,0.4786571437995465,0.002468288677250204,0.04963649866325813,996,0.05,0.7270026734837454,0
alpha_rand,9,Time decreasing,280,0.19627477844414584,5,0.04357200387800356,0.055070234493365774,-0.6427996121996443,0.5070234493365773,0.002910884560745595,0.049428666777763176,991,0.05,1.1426664444736527,0
alpha_rand,9,Middle-and-extreme,80,0.12247572284728803,0,0.04464417042009077,0.05461687612902508,-0.5355829579909229,0.4616876129025069,0.0025822546158982182,0.04968373649934212,997,0.05,0.6325270013157608,0
alpha_rand,9,Middle-and-extreme,180,0.10991704495318086,1,0.04487054497180988,0.05480132653235797,-0.5129455028190121,0.48013265323579596,0.0026014139707207654,0.049714060263638456,997,0.05,0.5718794727230941,0
alpha_rand,9,Middle-and-extreme,280,0.18347021209674214,1,0.04326582342036245,0.055312835078067106,-0.6734176579637549,0.5312835078067106,0.0031125793281292337,0.0494289344105002,998,0.05,1.1421311789996114,0
alpha_rand,11,Equal,80,0.09603470815293798,0,0.04479861395560553,0.055096710903403165,-0.5201386044394473,0.5096710903403162,0.0025600361403825067,0.049754147676397395,1000,0.05,0.49170464720521556,0
alpha_rand,11,Equal,180,0.11180894221236826,2,0.04460715872570402,0.054723750495688964,-0.5392841274295987,0.4723750495688962,0.0025356486635150968,0.049716491805110175,994,0.05,0.5670163897796565,0
alpha_rand,11,Equal,280,0.12542080339824468,6,0.043452941805899134,0.055352492343601976,-0.654705819410087,0.5352492343601976,0.0030676270407302185,0.04961525575202544,997,0.05,0.7694884959491277,0
alpha_rand,11,Time increasing,80,0.07370549247488359,0,0.044912147159594615,0.05433721099744688,-0.5087852840405387,0.4337210997446881,0.002468666814688855,0.04981804569666696,1000,0.05,0.3639086066660885,0
alpha_rand,11,Time increasing,180,0.08932889668253562,1,0.04471032764408429,0.05491273582874717,-0.5289672355915711,0.4912735828747164,0.0026263205011011295,0.049765393687301915,997,0.05,0.4692126253961759,0
alpha_rand,11,Time increasing,280,0.09442372439000563,1,0.043391643219349005,0.05554534755405153,-0.6608356780650995,0.554534755405153,0.0030232325363119565,0.049714535124224385,996,0.05,0.5709297515512357,0
alpha_rand,11,Time decreasing,80,0.05579702055545348,1,0.04488849798390593,0.054557607057532966,-0.5111502016094077,0.45576070575329664,0.002435667449853131,0.0498640970132343,999,0.05,0.27180597353140823,0
alpha_rand,11,Time decreasing,180,0.09349153668391114,0,0.04428347318978849,0.054763299770085226,-0.5716526810211517,0.4763299770085218,0.0026532815964311063,0.04975194062629452,996,0.05,0.4961187474109702,0
alpha_rand,11,Time decreasing,280,0.15605048151229528,10,0.04386018131707217,0.05542089781039573,-0.6139818682927832,0.5420897810395727,0.002895891368008089,0.04954809475761504,996,0.05,0.9038104847699235,0
alpha_rand,11,Middle-and-extreme,80,0.049433347380489046,0,0.04503158286578794,0.054683443010806916,-0.49684171342120614,0.4683443010806912,0.0024206123878972195,0.049880341026955564,1000,0.05,0.2393179460888767,0
alpha_rand,11,Middle-and-extreme,180,0.13173386497209555,0,0.0445928372123267,0.054724517779550716,-0.5407162787673303,0.47245177795507176,0.002550523610612863,0.049664009667071386,994,0.05,0.671980665857233,0
alpha_rand,11,Middle-and-extreme,280,0.06258875606048073,9,0.04398026926805004,0.0553262150723082,-0.6019730731949964,0.5326215072308192,0.0029647521671703663,0.049814439849829195,996,0.05,0.37112030034161525,0
beta_fixed,5,Equal,80,-0.04876432348205577,0,74.62107683774802,87.9829982293609,-537.8923162251981,798.2998229360905,3.3658708880469157,80.16413441678355,995,80,-0.20516802097944264,0
beta_fixed,5,Equal,180,1.389227999041636e-4,6,178.09764619487487,181.8198186059141,-190.23538051251307,181.98186059140937,0.9419251309252304,179.9998691451235,967,180,7.269715360457162e-5,0
beta_fixed,5,Equal,280,-0.016889714277973585,0,272.31530663287526,285.1721708735856,-768.4693367124765,517.2170873585628,3.041746706274699,280.05137423277495,981,280,-0.018347940276766752,0
beta_fixed,5,Time increasing,80,0.010677064891449008,0,77.26091752424735,82.7059727947395,-273.90824757526474,270.59727947394936,1.4361403703528175,79.98466623607251,1000,80,0.019167204909358304,0
beta_fixed,5,Time increasing,180,0.1568388449893494,12,175.2995200540042,184.3952489083542,-470.04799459958,439.52489083542025,2.349347241233536,179.63153109220602,1000,180,0.20470494877443457,0
beta_fixed,5,Time increasing,280,-0.13511442896721085,0,231.44572460274645,340.22797115354126,-4855.427539725356,6022.7971153541275,26.402332017357008,283.5673360139279,936,280,-1.2740485764028213,0
beta_fixed,5,Time decreasing,80,-0.2560269367701813,0,48.02079721538383,132.63070132935655,-3197.9202784616173,5263.070132935656,27.447687878468415,87.0273474489483,968,80,-8.784184311185381,0
beta_fixed,5,Time decreasing,180,-0.1590705594167281,20,175.08987670849078,184.64436131920522,-491.0123291509218,464.4361319205195,2.4652595239190314,180.39215021157722,983,180,-0.2178612286540095,0
beta_fixed,5,Time decreasing,280,-0.029425401465091656,4,277.0094970481521,283.1192489557028,-299.05029518478585,311.9248955702844,1.5031055122605168,280.04422948314266,880,280,-0.015796243979520695,0
beta_fixed,5,Middle-and-extreme,80,-0.11994346718154965,0,47.79906932704175,140.85941736602493,-3220.093067295825,6085.941736602492,26.092843559833646,83.12966612519222,968,80,-3.91208265649027,0
beta_fixed,5,Middle-and-extreme,180,-0.031864101647354245,1,178.11299055023295,181.97110921918295,-188.70094497670314,197.11092191829698,0.9492760086715376,180.0302478272317,949,180,-0.016804348462058114,0
beta_fixed,5,Middle-and-extreme,280,-0.2816850193387616,19,222.31050318746787,352.8840055986307,-5768.9496812532125,7288.400559863072,30.784562669565368,288.67155013091184,820,280,-3.096982189611371,0
beta_fixed,7,Equal,80,-0.2589976478585996,0,78.29177527939913,82.14457707252828,-170.8224720600863,214.4577072528285,1.0023160682294523,80.25959750408231,1000,80,-0.3244968801028847,0
beta_fixed,7,Equal,180,-0.04902340736502065,2,178.1922875484459,181.99534134665134,-180.7712451554096,199.5341346651344,0.9649675625513471,180.04730599791299,993,180,-0.026281109951658742,0
beta_fixed,7,Equal,280,0.17090552708715903,0,277.9002972522882,281.7811756799476,-209.97027477117808,178.1175679947587,1.016998516823427,279.82618933243543,990,280,0.062075238415916695,0
beta_fixed,7,Time increasing,80,-0.15694413134781154,0,78.17960392049692,82.05086200254439,-182.03960795030852,205.0862002544403,1.0068226973179475,80.15801491365183,999,80,-0.19751864206478234,0
beta_fixed,7,Time increasing,180,0.10857078780927129,1,177.9424880536721,181.72645216299088,-205.7511946327888,172.64521629908896,0.997428910712018,179.89170835738025,1000,180,0.06016202367763728,0
